source,date,text,rating,url,discovery_subtheme,sentiment,pain_point
play_store,2026-06-17T21:06:01+00:00,"Spotify has completely elevated my music experience! The sound quality is superb, the playlist recommendations are incredibly accurate, and discovering new artists through Discover Weekly feels like magic. I also love the podcast library — everything is in one place. Spotify Premium is 100% worth it for offline listening and zero interruptions",5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T21:05:01+00:00,"Continuity between devices is terrible, playlists often start over at specific point when switching from my computer to my car, for example. Also, new widget is ugly af and frequently unresponsive. It's a shame they forced everyone to stop using the old one.",3,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,none
play_store,2026-06-17T20:57:10+00:00,greedy greedy app. I would recommend anything else.,3,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,none
play_store,2026-06-17T20:42:53+00:00,it's like the bestest ever app of all time I would have given 5 as a rating but the problem is the ads they pop up after every 3 to 4 songs. It's still nice as we can also blend our playlists with our friends and family. and also every song you need can be found here overall i think 💬🤔 it's an amazing app especially for music listeners like me .,4,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,positive,none
play_store,2026-06-17T20:39:39+00:00,loving that I can make my own playlist and that automatically creates options for more artists and new songs as well as old ones..,5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T19:26:28+00:00,"The audio quality and UI of this music app are fantastic, but the ad frequency makes it really hard to enjoy. Getting multiple unskippable ads every two or three songs completely breaks the flow of a playlist. I totally understand needing ads for the free tier, but right now it feels like you're forced into premium just to listen to a single album. Hopefully, the devs can balance the ad timing better!",4,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,Frequent unskippable ads
play_store,2026-06-17T19:20:23+00:00,"was loving the app but for some reason. I pay for a premium family plan, and I keep getting ads that I'm paying not to get. getting tired of it and getting real close to not paying for the service anymore. also whenever I get an ad. it says ads in beta. I didn't sign up for a beta nor pay for me to be in one. even after updating the app, still getting ads. I'm not paying for.",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,ads with premium subscription
play_store,2026-06-17T19:11:11+00:00,"at first I was enjoying the app but now after I updated it, it totally ruined my joy, too many ads in every song, took away play previous song button, recommendation ads to premium really getting on my nerves",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,too many ads
play_store,2026-06-17T18:50:17+00:00,"The app continues to be glitchy, I can't open artists when I search them or it often tells me 'Spotify is offline' even when I have internet or data. The menu also frequently fails to pop up when I try to add a song to a playlist. And as far as suggested music goes, it often regurgitates back the same things I already listen to rather than finding new artists similar to what I like.",3,https://play.google.com/store/apps/details?id=com.spotify.music,recommendation_quality,negative,Regurgitates same music
play_store,2026-06-17T18:25:27+00:00,when the premium ended they shuffled my Playlist for no reason it happens to me every time,2,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,negative,Playlist shuffled unexpectedly
play_store,2026-06-17T18:13:52+00:00,"You have to listen on shuffle if you dont have premium, and it used to shuffle normally but now ""smart"" shuffle (where the app plays songs that aren't part of the playlist/album/artist based on similarity) is the only option. Also, ad frequency is too high. Not only that but it's always 2 ads in a row now, never just 1. Feature suggestion: The option to play two or more playlists on shuffle at the same time.",3,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,negative,Forced smart shuffle
play_store,2026-06-17T17:58:08+00:00,"besides the fact that Spotify works with ICE. Did they remove the ""Local Files"" Playlist? i have music downloaded on my phone Playlist and it used to play on Spotify, just recently I noticed they removed it. is this a glitch or did they permanently remove the ""local files"" Playlist?",1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Local Files Playlist removed
play_store,2026-06-17T17:34:52+00:00,Best music app for listening to music u like or love.Also great for discovering new music as well,5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T17:25:44+00:00,"Please Spotify team, add a setting that ask for another confirmation on whether I want to remove a song from any library or Playlist. You can also add the ability to position our songs anywhere and in any order in Liked Songs (just like in Queue)",4,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Accidental song removal
play_store,2026-06-17T16:44:46+00:00,"Spotify is fine but I am stuck with it as I have a family plan that others rely on. Would be great if there was safe playlists excluded from metrics? (for the kids music). new music for me should not include reissues. Spotify also tries to recommend new music that is so far outside of what I generally listen to, I get frustrated by it. needs to deal better with local files from my library when the artist is not on Spotify.",3,https://play.google.com/store/apps/details?id=com.spotify.music,algorithm_personalization,negative,irrelevant music recommendations
play_store,2026-06-17T16:26:54+00:00,"i pay for the subscription and not only do i still have the app fight me on not having shuffle on or repeat on (constantly have to check it didn't turn on by itself) and artist leaving the site, and having ads that seem completely antithetical to what they're interrupting, and now u want me to use a widget that takes up half of my phone screen when the smaller one worked fine. seems like u guys just like making things worse and worse.",2,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,App functionality issues
play_store,2026-06-17T15:41:42+00:00,"Spotify is by far one of the best music streaming platforms I've used. The app is easy to navigate, the sound quality is excellent, and the personalized playlists and recommendations are surprisingly accurate. I love discovering new artists through features like Discover Weekly and Daily Mixes. The huge music library, podcasts, and seamless syncing across devices make it a fantastic all-in-one entertainment platform. Spotify continues to improve its features and user experience.Highly recommend",5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T15:35:50+00:00,"new update seems to have messed up the ""On repeat"" playlist. Songs I only played once messing up the list, while songs I repeat don't make the cut. please no. Edit: they fixed it! Love this feature. Also the new lyric placement? Amazing!",5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T15:29:55+00:00,becoming a more & more laggy technical debt experience over time. seems to be more and more ads despite premium account. ads will sometimes break the thing it was trying to play. occasional stuttering playback despite attempts to fix bluetooth issues. hard work trying to find connections like Google nest reliably. Will complain it's trying to play something when the app isn't even open. algorithm is also broken where ai bots can list songs under legitimate artist names. Reinstall made it worse.,2,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,Technical issues and ads
play_store,2026-06-17T15:22:58+00:00,Spotify offers an outstanding music experience with an extensive library of songs and podcasts. The personalized playlists are especially impressive.,5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T14:07:43+00:00,amazing playlist,5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T13:45:56+00:00,"I love this music app, I can discover bunch and music and have fun with sharing playlist , even the cheapest premium plans is enough to stop ads interrupting my music, the only minus two star experience is that , it drains my Samsung watch 4 battery abnormally fast if I hear it from the watch even when offline , so please , optimize watch version of the app on play store, make it more battery efficient",3,https://play.google.com/store/apps/details?id=com.spotify.music,other,mixed,none
play_store,2026-06-17T13:13:49+00:00,"Very slow and laggy UI. When quickly scrolling through playlists, FPS drops to 1-2. Changing the view oftentimes takes a full second, even when all the data is already loaded (opening an album or a song, showing lyrics etc.).",3,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Laggy UI
play_store,2026-06-17T12:32:00+00:00,"Spotify continues to dominate as the ultimate music and audio platform in 2026. Whether I’m discovering new artists, building playlists for every mood, listening to podcasts, or enjoying audiobooks, it delivers an unbeatable personalized experience that keeps me coming back every day.",5,https://play.google.com/store/apps/details?id=com.spotify.music,algorithm_personalization,positive,none
play_store,2026-06-17T11:44:15+00:00,"this app sucks it wont even let me listen to music anymore AT ALL like when i search up a song and try to play it, it says i discovered a premium feature. this is literally horrible",1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Can't play music due to premium feature
play_store,2026-06-17T11:20:47+00:00,"Great experience as usual, Playlists are quite good",5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T10:41:42+00:00,"As a loyal Spotify user for years, this app has easily become the ultimate soundtrack to my daily routine. The absolute best part is its incredibly smart algorithm features like Discover Weekly always introduce me to amazing new tracks that perfectly match my vibe. I also love Spotify Connect, which lets me easily switch my music from my phone to my home speakers with just one tap.",5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T10:33:10+00:00,"prefer the previous version of how it looked when I went to add a song to a playlist. I'd also like if I could have certain songs excluded from my Spotify Wrapped. Every year, mine is just songs I go to sleep to. 😭 shuffle could also be better. Love everything else, though!",3,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,mixed,inadequate playlist management
play_store,2026-06-17T10:11:54+00:00,"Good I'd recommend spotify to alot of people, it's even easy to use",5,https://play.google.com/store/apps/details?id=com.spotify.music,other,positive,none
play_store,2026-06-17T10:09:57+00:00,"over the 11 years I've used Spotify it has never been more unoptimized, sluggish and weighed down by awful useless features. I dont want ai playlists or mixes I want to stream music quickly and latley Spotify hasn't been doing so much in terms of that to be real",1,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Slow music streaming
play_store,2026-06-17T09:45:12+00:00,"ever since they've fired people to replace them with ai the app has been terrible. takes 2 minutes to get music started and random problems just keep happening all the time, right now i can't add anything to queue, can't choose which song to play, can't switch between playlists, everything is just bad. most times when adding a song to a playlist it doesnt work, i have to do so multiple times before it gets added. when adding a song to multiple playlists it only gets added to one (if any)",1,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,App functionality issues
play_store,2026-06-17T08:52:27+00:00,Great app and great that it still has a free version. What's disappointing is the hard sell repeatedly asking you the same questions on purchases they want yo to monthly subscribe. The constant harassment is unbearable. The price to subscribe is astonishing and in hard times people don't have that kind of money to flaunt. Do you want to subscribe? And now? And now and now and now. I lead by example... I stream my own music and I don't charge a single penny. I don't expect them to and never ask,4,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,constant subscription prompts
play_store,2026-06-17T07:42:28+00:00,"ads becoming annoying simply because I can't pay for a premium account and that's not fair , great app though, the kind of playlist it suggests for me after a very busy day makes me love the app more , I might pay for the premium enjoyments real soon",4,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,positive,none
play_store,2026-06-17T07:33:53+00:00,"this is beautiful bro, the music they have is great and I highly recommend you get it.",5,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,positive,none
play_store,2026-06-17T07:24:36+00:00,I've been using this app since I was 15 and it never failed me even tho I never have enough money to get premium but it's still very good without I 100% recommend everyone should get Spotify,5,https://play.google.com/store/apps/details?id=com.spotify.music,other,positive,none
play_store,2026-06-17T07:19:57+00:00,"after being unable to pay for the premium subscription, they suddenly don't let me play Spotify anymore. All of my playlists were gone (no music that I liked are showing and if they do appear, it doesn't even playable)!",1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Lost access to playlists
play_store,2026-06-17T07:01:32+00:00,"Spotify is my favourite song listening app. I can find almost any song, album, or playlist I’m looking for, from old classics to new releases. They always introduce me to new music I end up loving. The sound quality is good and I can also download the songs so I can listen offline. This is the best music streaming app and definitely worth using this app.",5,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,positive,none
play_store,2026-06-17T06:54:11+00:00,been a loyal paying customer for many years now and just lost about 700 songs from my list probably done with Spotify completely no point in wasting money when they will just delete your hard made playlists anyways please dont waste your time or money,1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Deleted playlists
play_store,2026-06-17T05:06:47+00:00,"at first it was good no bugs nothing but the time I posted this comment as soon as I click on a song it plays for a sec and it says ""You discovered a premuim feature!"" FIX IT PLZ",3,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,premium feature limitations
play_store,2026-06-17T04:53:45+00:00,"fun playlists, easy to find my favorite podcasts in",5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T03:56:13+00:00,"Butchered their new widget. If the old one works well don't replace it with something unusable, the new one doesn't even open the app when touched and most of the time it's just stuck loading making it an eyesore on my home screen.",1,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Unusable widget
play_store,2026-06-17T03:20:23+00:00,The best music app you can download! I would recommend purchasing the premium subscription or sharing the subscription with a friend.,5,https://play.google.com/store/apps/details?id=com.spotify.music,other,positive,none
play_store,2026-06-17T02:25:29+00:00,"treated like literal scum if no premium 6 skips per hour ads galore you want to load up the app guess what, Ad you want to skip song, Ads each 30 seconds some more then you listen to one song then you get more ads I once got five ads that's nearly the length of a song and don't get me started on songs you can't even pick which ones to listen to and your playlist aren't yours cause their allowed to shove whatever song they want on it you search a song and press on it well suprise playlist it's bs",3,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Forced ads and unwanted songs
play_store,2026-06-17T02:17:58+00:00,listening to Spotify over 6yrs. My preferred music app. Good playlist & similar suggestions.,5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T01:21:00+00:00,"The videos' resolutions get stuck at low quality and won't go up to 1080p even with great wifi and clicking the 1080p button. Also, it's RIDICULOUS that even with premium, you force ads in the podcasts and videos. Also, allow more pinned playlists!",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,none
play_store,2026-06-17T00:26:49+00:00,"too much advertising, and pushing too many songs under ""recommend for you""",1,https://play.google.com/store/apps/details?id=com.spotify.music,recommendation_quality,negative,Too many unwanted recommendations
play_store,2026-06-17T00:18:00+00:00,"3 ads after every 2 plays No new song recommendations, even though I am using it for free . sometimes I wonder , why are songs coming in between the beautiful ads ❤️❤️.",2,https://play.google.com/store/apps/details?id=com.spotify.music,repetition_filter_bubble,negative,No new song recommendations
play_store,2026-06-17T00:10:50+00:00,Awesome playlists,5,https://play.google.com/store/apps/details?id=com.spotify.music,playlist_curation,positive,none
play_store,2026-06-17T00:04:32+00:00,"PROS: - Vast library - high quality streaming - Intuitive Playlist system - Offline mode. CONS: - Broken Shuffle feature - Blend playlists don't refresh track lists much, if at all - Premium Membership is too expensive - Less features than desktop version - Artist income alarmingly low - Overuse of AI integration contributing to incorrect lyric text, biased shuffling, inaccurate taste profiling, unethical collection of user data, etc - Supports I.C.E. recruiting campaigns - Old widget was better",1,https://play.google.com/store/apps/details?id=com.spotify.music,algorithm_personalization,negative,Biased shuffling and profiling
play_store,2026-06-16T23:56:59+00:00,"i loved it at first, but then, I CAN'T REPLAY SONGS... AND IT ONLY PUT IT IN A PLAYLIST THAT IS NOT ALL RELATED TO THE SONGS. AND IM MAD ABOUT THAT... DO I REALLY HAVE TO BUY PREMIUM TO REPLAY SONGS?!😭😭😭",1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Can't replay songs
play_store,2026-06-16T23:45:54+00:00,everything is good but I don't like the adds but the suggestions are so good I love it ❤️,5,https://play.google.com/store/apps/details?id=com.spotify.music,recommendation_quality,positive,none
play_store,2026-06-16T23:42:34+00:00,"Wonderful app, great experience, but when I try to listen to music in a specific order (album, playlist, etc.), it puts it on a shuffle throught it all because of me not having Spotify Premium. But overall, it is a wonderful app.",4,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,mixed,Forced shuffle without Premium
play_store,2026-06-16T23:38:37+00:00,queue list clear ka option he nhiye yrrr.. queue m add Hui list change nhi hoti.. & songs playlist m bar bar queue list interrupt krti hai,1,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Queue list can't be cleared
play_store,2026-06-16T21:32:40+00:00,"Spotify used to be good, but it's become insufferable with the amlunt of ads there are, limited skips, and playing SUGGESTED songs while Im playing the playlist :/ Until it gets better (which it likely won't) I won't be usinh spotify for a while",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,too many ads
play_store,2026-06-16T21:18:24+00:00,amazing I love it so much so easy to use and read 100% recommend,5,https://play.google.com/store/apps/details?id=com.spotify.music,other,positive,none
play_store,2026-06-16T21:14:10+00:00,i can't play songs according to me because of the premium version. It shows that I have to take premium subscription just to play a song of my own choice otherwise I have to listen the songs which is recommended by the app not of my own will and I just hate this program .,1,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,negative,Limited song choice
play_store,2026-06-16T20:54:30+00:00,"so many options. but after all these years shuffle options, still lets me hear the same song 10 times in the first 50 tracks of a 2500 track playlist. smart shuffle option does not change that.",3,https://play.google.com/store/apps/details?id=com.spotify.music,repetition_filter_bubble,negative,Hearing same song repeatedly
play_store,2026-06-16T20:47:47+00:00,"so, the new widget sucks. I tried it a couple months ago and switched back to the old one. now I'm forced to use it. it does not have play controls on it. just a picture of my playlist. when I click it, all it does it open Spotify. so what's the point? and most of the time it freezes. call me when it's useful and maybe I'll change my review.",1,https://play.google.com/store/apps/details?id=com.spotify.music,search_and_navigation,negative,Widget lacks functionality
play_store,2026-06-16T20:44:55+00:00,"Broken App, Horrible Support Today the app is 100% broken. Their support is insane. A different person answers each message and all they do is ask questions on repeat with absolutely no resolution.",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,none
play_store,2026-06-16T20:36:52+00:00,could be a little more proactive in the discover weekly but other than that. great app,5,https://play.google.com/store/apps/details?id=com.spotify.music,discovery_features,mixed,Discover Weekly not proactive enough
play_store,2026-06-16T20:06:56+00:00,Great selection of music easily available whether albums or your own playlists. Ads not too intrusive.,5,https://play.google.com/store/apps/details?id=com.spotify.music,catalog_availability,positive,none
play_store,2026-06-16T20:03:00+00:00,"I love the app, and the suggestion are great",5,https://play.google.com/store/apps/details?id=com.spotify.music,recommendation_quality,positive,none
play_store,2026-06-16T19:55:45+00:00,"Paying 12.99 a month just to hear the same Playlist no matter how many times I shuffle it. Sometimes the app glitches on me. If it still continues, I have to give up Spotify and use something else",1,https://play.google.com/store/apps/details?id=com.spotify.music,repetition_filter_bubble,negative,Hearing same playlist repeatedly
play_store,2026-06-16T19:53:46+00:00,"2 years later and the app still can't seem to ever work right. It constantly tells me I'm offline when I'm not. I could be connected to wifi and Spotify is the only app that can't seem to connect? Also, what's the point of downloading all my music in Spotify if I can't listen to it offline unless I start it while I'm still online? I should be able to access my downloaded Playlists regardless of if I'm online or not.",1,https://play.google.com/store/apps/details?id=com.spotify.music,other,negative,App connectivity issues
